Date,Time,RSSI(dB),RxBt(V),GAlt(m),RPM(rpm),GPS(ait),GSpd(kts),Hdg(@),Tmp1(@C),Tmp2(@C),GAl2(m),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,LSW,TxBat(V)
2020-04-10,10:28:58.930,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,5,-624,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:28:59.430,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,5,-624,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:28:59.930,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,5,-624,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:00.430,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,5,-624,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:00.930,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-624,-3,0,-1024,18,-30,0,-1024,-1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:01.430,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-624,0,0,-1024,18,-30,0,-1024,-1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:01.930,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-624,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:02.430,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:02.940,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:03.440,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:03.940,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:04.440,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:04.940,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-624,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:05.440,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:05.940,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:06.440,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:06.940,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:07.440,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:07.940,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:08.440,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:08.940,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:09.440,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:09.940,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:10.440,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:10.940,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:11.440,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:11.940,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:12.440,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:12.940,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:13.440,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:13.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,2,-627,0,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:14.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:14.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,0,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:15.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,0,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:15.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:16.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:16.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:17.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,5,-627,0,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:17.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,0,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:18.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:18.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:19.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:19.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,0,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:20.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:20.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:21.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,5,-627,0,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:21.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,0,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:22.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,5,-627,0,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:22.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,0,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:23.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,0,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:23.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:24.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:24.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,0,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:25.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:25.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:26.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:26.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:27.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:27.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:28.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:28.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:29.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:29.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,0,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:30.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,0,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:30.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,0,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:31.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:31.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,5,-627,0,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:32.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:32.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,5,-627,0,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:33.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:33.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,0,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:34.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:34.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,0,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:35.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,5,-627,0,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:35.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:36.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,0,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:36.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:37.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,0,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:37.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:38.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:38.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:39.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,0,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:39.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:40.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:40.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:41.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,2,-627,0,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:41.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:42.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:42.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,0,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:43.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:43.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:44.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:44.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:45.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:45.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,0,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:46.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:46.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:47.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:47.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:48.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:48.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:49.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,0,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:49.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:50.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,0,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:50.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,0,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:51.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:51.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:29:52.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
