Date,Time,RSSI(dB),RxBt(V),GAlt(m),RPM(rpm),GPS(ait),GSpd(kts),Hdg(@),Tmp1(@C),Tmp2(@C),GAl2(m),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,LSW,TxBat(V)
2020-04-10,10:30:46.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:47.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:47.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:48.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:48.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:49.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:49.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:50.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:50.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:51.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:51.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:52.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:52.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:53.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-624,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:53.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:54.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:54.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:55.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:55.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:56.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:56.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-624,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:57.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:57.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:58.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:58.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:59.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:59.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:00.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:00.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:01.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:01.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:02.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:02.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-624,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:03.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-624,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:03.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-624,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:04.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:04.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:05.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:05.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-624,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:06.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:06.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:07.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:07.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:08.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:08.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:09.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:09.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-624,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:10.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:10.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-624,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:11.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:11.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:12.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:12.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:13.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:13.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:14.460,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,0,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:14.960,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:15.460,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:15.960,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:16.460,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:16.960,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:17.460,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,5,-627,0,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:17.960,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:18.460,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:18.960,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:19.460,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:19.960,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:20.460,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:20.960,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:21.460,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,2,-1024,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x000000000000000C,7.5
2020-04-10,10:31:24.870,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-1024,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,1,-1,-1,0x000000000000000F,7.5
2020-04-10,10:31:25.360,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-1024,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x000000000000000D,7.5
2020-04-10,10:31:25.860,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-1024,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x000000000000000D,7.5
2020-04-10,10:58:43.730,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,1024,5,-1024,-3,0,-1024,17,-30,0,-1024,-1000,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0x000000000000000F,7.4
2020-04-10,10:58:44.220,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,711,5,-1024,-3,0,-1024,17,-30,0,-1024,-1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x000000000000000D,7.4
2020-04-10,10:58:44.720,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-850,-3,0,-1024,17,-30,0,-1024,-1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000015,7.4
2020-04-10,10:58:45.220,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-891,-3,-1,-1024,18,-30,0,-1024,-1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:58:45.720,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-891,-3,-1,-1024,17,-30,0,-1024,-1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:58:46.220,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-891,-3,0,-1024,17,-30,0,-1024,-1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:58:46.720,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-891,-3,0,-1024,17,-30,0,-1024,-1003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:58:47.220,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-891,-3,0,-1024,17,-30,0,-1024,-1003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:58:47.720,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-889,-3,0,-1024,17,-30,0,-1024,-1003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:58:48.220,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-891,-3,0,-1024,17,-30,0,-1024,-1002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:58:48.720,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-891,-3,0,-1024,18,-30,0,-1024,-1003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:58:49.220,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-891,-3,0,-1024,17,-30,0,-1024,-1003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:58:49.720,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-891,-3,0,-1024,17,-30,0,-1024,-1003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:58:50.220,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-889,-3,0,-1024,17,-30,0,-1024,-1003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:58:50.720,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-891,-3,0,-1024,17,-30,0,-1024,-1003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:58:51.220,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-891,-3,0,-1024,18,-30,0,-1024,-1003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:58:51.720,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-891,-3,0,-1024,17,-30,0,-1024,-1003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:58:52.220,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-891,-3,0,-1024,18,-30,0,-1024,-1003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:58:52.720,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-889,-3,0,-1024,18,-30,0,-1024,-1003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:58:53.220,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-889,-3,0,-1024,17,-30,0,-1024,-1003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:58:53.720,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-889,-3,0,-1024,17,-30,0,-1024,-1002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:58:54.220,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-889,-3,0,-1024,17,-30,0,-1024,-1002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:59:15.660,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,1024,2,-1024,-3,0,-1024,18,-30,0,-1024,-1015,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0x000000000000000F,7.4
2020-04-10,10:59:16.150,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,452,5,-965,-3,0,-1024,18,-30,0,-1024,-1015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000015,7.4
2020-04-10,10:59:16.660,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-765,-3,-1,-1024,18,-30,0,-1024,-1015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000015,7.4
2020-04-10,10:59:17.160,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-795,-3,-1,-1024,17,-30,0,-1024,-1015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:59:17.660,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-812,-3,0,-1024,17,-30,0,-1024,-1015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:59:18.160,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-842,-3,-1,-1024,17,-30,0,-1024,-1015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:59:18.660,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-842,-3,-1,-1024,18,-30,0,-1024,-1015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:59:19.160,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,8,-845,1007,-1,-1024,17,-30,0,-1024,-1015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:59:19.660,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,8,-845,223,0,-1024,18,-30,0,-1024,-1015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:59:20.160,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,8,-842,1020,-1,-1024,18,-30,0,-1024,-1015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:59:20.660,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,8,-842,1020,0,-1024,17,-30,0,-1024,-1015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:59:21.160,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,8,-842,1020,0,-1024,18,-30,0,-1024,-1015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:59:21.660,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,8,-842,1024,-1,-1024,18,-30,0,-1024,-1015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
2020-04-10,10:59:22.160,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,8,-842,1024,-1,-1024,18,-30,0,-1024,-1015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.4
